name,energy
985.optdone,-348.86834716796875
516.optdone,-348.86676025390625
839.optdone,-348.8661804199219
479.optdone,-348.8625793457031
912.optdone,-348.8611145019531
1046.optdone,-348.8558349609375
463.optdone,-348.8522644042969
1102.optdone,-348.85040283203125
308.optdone,-348.8429260253906
830.optdone,-348.8396911621094
363.optdone,-348.8382263183594
1322.optdone,-348.8375549316406
1023.optdone,-348.82421875
533.optdone,-348.818359375
1403.optdone,-348.8099060058594
778.optdone,-348.8029479980469
1137.optdone,-348.8026428222656
658.optdone,-348.7947998046875
61.optdone,-348.7925720214844
331.optdone,-348.79254150390625
678.optdone,-348.790771484375
1145.optdone,-348.7879638671875
953.optdone,-348.78759765625
1460.optdone,-348.77532958984375
1026.optdone,-348.7734069824219
884.optdone,-348.7667236328125
1412.optdone,-348.7625732421875
1361.optdone,-348.7593994140625
1213.optdone,-348.7588195800781
216.optdone,-348.75506591796875
345.optdone,-348.75506591796875
937.optdone,-348.7442932128906
1422.optdone,-348.7381896972656
1475.optdone,-348.7348327636719
330.optdone,-348.7332458496094
1158.optdone,-348.7213134765625
1284.optdone,-348.7189636230469
1138.optdone,-348.7179870605469
1065.optdone,-348.7166748046875
588.optdone,-348.7084655761719
415.optdone,-348.7070007324219
913.optdone,-348.69976806640625
1116.optdone,-348.68841552734375
16.optdone,-348.6878967285156
253.optdone,-348.68280029296875
1491.optdone,-348.6791687011719
861.optdone,-348.67828369140625
1008.optdone,-348.67022705078125
157.optdone,-348.6612854003906
1000.optdone,-348.6512451171875
848.optdone,-348.6471862792969
480.optdone,-348.6431579589844
708.optdone,-348.6412048339844
665.optdone,-348.63623046875
970.optdone,-348.6295166015625
1427.optdone,-348.62506103515625
1245.optdone,-348.6241760253906
733.optdone,-348.6201171875
383.optdone,-348.6180725097656
1255.optdone,-348.6166076660156
931.optdone,-348.61529541015625
521.optdone,-348.61480712890625
194.optdone,-348.6128845214844
1101.optdone,-348.6083068847656
242.optdone,-348.6072082519531
1007.optdone,-348.6064758300781
365.optdone,-348.6017150878906
261.optdone,-348.58209228515625
1163.optdone,-348.57855224609375
1339.optdone,-348.56976318359375
736.optdone,-348.5642395019531
388.optdone,-348.5641174316406
1328.optdone,-348.5555725097656
369.optdone,-348.5550842285156
758.optdone,-348.5522766113281
1476.optdone,-348.5502014160156
673.optdone,-348.54681396484375
182.optdone,-348.5439758300781
326.optdone,-348.5414733886719
120.optdone,-348.5409851074219
1456.optdone,-348.5386047363281
586.optdone,-348.5313415527344
525.optdone,-348.5279846191406
797.optdone,-348.51904296875
377.optdone,-348.5174865722656
829.optdone,-348.50872802734375
535.optdone,-348.5071105957031
605.optdone,-348.498779296875
1056.optdone,-348.4961853027344
1448.optdone,-348.4908447265625
896.optdone,-348.485595703125
252.optdone,-348.4828796386719
440.optdone,-348.4809265136719
1237.optdone,-348.46246337890625
1492.optdone,-348.459716796875
964.optdone,-348.45867919921875
1360.optdone,-348.4494934082031
394.optdone,-348.443603515625
1127.optdone,-348.4355163574219
881.optdone,-348.4335632324219
125.optdone,-348.4287414550781
1341.optdone,-348.4275207519531
971.optdone,-348.42694091796875
123.optdone,-348.42535400390625
87.optdone,-348.424072265625
333.optdone,-348.4217224121094
1208.optdone,-348.42059326171875
507.optdone,-348.41595458984375
853.optdone,-348.41522216796875
773.optdone,-348.41015625
455.optdone,-348.39306640625
462.optdone,-348.3903503417969
458.optdone,-348.3893127441406
328.optdone,-348.388916015625
928.optdone,-348.3888854980469
1209.optdone,-348.3692321777344
731.optdone,-348.36102294921875
119.optdone,-348.35809326171875
1162.optdone,-348.3578186035156
421.optdone,-348.35748291015625
1437.optdone,-348.35687255859375
654.optdone,-348.35455322265625
1199.optdone,-348.346923828125
128.optdone,-348.34063720703125
104.optdone,-348.33978271484375
705.optdone,-348.33831787109375
1375.optdone,-348.3349914550781
1178.optdone,-348.3338623046875
103.optdone,-348.3313903808594
32.optdone,-348.32940673828125
443.optdone,-348.322265625
552.optdone,-348.3149719238281
1227.optdone,-348.3134765625
798.optdone,-348.30279541015625
33.optdone,-348.2981872558594
1095.optdone,-348.29571533203125
475.optdone,-348.2942199707031
837.optdone,-348.28741455078125
522.optdone,-348.2706298828125
1080.optdone,-348.2679748535156
1428.optdone,-348.26141357421875
58.optdone,-348.2582092285156
1479.optdone,-348.25738525390625
992.optdone,-348.25665283203125
1003.optdone,-348.2554626464844
258.optdone,-348.25146484375
435.optdone,-348.25006103515625
887.optdone,-348.2498779296875
482.optdone,-348.24871826171875
749.optdone,-348.2452697753906
25.optdone,-348.24346923828125
1299.optdone,-348.241943359375
41.optdone,-348.23785400390625
1439.optdone,-348.2301940917969
224.optdone,-348.2232666015625
1206.optdone,-348.22027587890625
241.optdone,-348.2191162109375
1042.optdone,-348.2184753417969
1454.optdone,-348.205078125
1451.optdone,-348.20367431640625
1124.optdone,-348.2007141113281
506.optdone,-348.19317626953125
228.optdone,-348.1925354003906
1378.optdone,-348.1885681152344
1372.optdone,-348.184326171875
994.optdone,-348.1725769042969
956.optdone,-348.1715393066406
883.optdone,-348.1698303222656
473.optdone,-348.1531982421875
575.optdone,-348.14935302734375
185.optdone,-348.14410400390625
169.optdone,-348.1392517089844
1201.optdone,-348.1354675292969
1055.optdone,-348.13006591796875
721.optdone,-348.12982177734375
370.optdone,-348.1252136230469
478.optdone,-348.12518310546875
587.optdone,-348.11273193359375
785.optdone,-348.1126403808594
717.optdone,-348.10015869140625
1157.optdone,-348.09796142578125
430.optdone,-348.0956726074219
1468.optdone,-348.09527587890625
810.optdone,-348.0942687988281
126.optdone,-348.0869140625
1408.optdone,-348.0862121582031
1100.optdone,-348.0711669921875
1433.optdone,-348.0683288574219
1387.optdone,-348.0679016113281
779.optdone,-348.0654296875
4.optdone,-348.0629577636719
497.optdone,-348.0584411621094
1407.optdone,-348.0365295410156
315.optdone,-348.0364074707031
502.optdone,-348.0355224609375
1356.optdone,-348.0353698730469
765.optdone,-348.0338134765625
1057.optdone,-348.02606201171875
279.optdone,-348.0243835449219
1019.optdone,-348.02435302734375
662.optdone,-348.0005798339844
1298.optdone,-347.99334716796875
136.optdone,-347.9919128417969
1090.optdone,-347.9907531738281
1032.optdone,-347.99017333984375
215.optdone,-347.9899597167969
664.optdone,-347.9873352050781
696.optdone,-347.9803771972656
833.optdone,-347.9636535644531
1071.optdone,-347.94769287109375
638.optdone,-347.9383239746094
417.optdone,-347.93426513671875
339.optdone,-347.9276428222656
254.optdone,-347.918212890625
29.optdone,-347.9102478027344
134.optdone,-347.9024658203125
505.optdone,-347.8992614746094
1147.optdone,-347.8983459472656
1207.optdone,-347.898193359375
1417.optdone,-347.8880310058594
828.optdone,-347.8824462890625
297.optdone,-347.86883544921875
639.optdone,-347.86578369140625
411.optdone,-347.8655090332031
18.optdone,-347.8611755371094
393.optdone,-347.8527526855469
807.optdone,-347.8504943847656
1133.optdone,-347.8501281738281
840.optdone,-347.84783935546875
669.optdone,-347.8327331542969
573.optdone,-347.8240661621094
967.optdone,-347.8224792480469
569.optdone,-347.822021484375
548.optdone,-347.81866455078125
1058.optdone,-347.8145446777344
461.optdone,-347.8139953613281
249.optdone,-347.8123779296875
932.optdone,-347.79632568359375
49.optdone,-347.7942810058594
1010.optdone,-347.7885437011719
1252.optdone,-347.7876281738281
232.optdone,-347.78509521484375
1156.optdone,-347.7786560058594
1088.optdone,-347.77392578125
288.optdone,-347.772216796875
276.optdone,-347.76629638671875
908.optdone,-347.76416015625
1455.optdone,-347.7599792480469
951.optdone,-347.7535705566406
1331.optdone,-347.74267578125
179.optdone,-347.74139404296875
1471.optdone,-347.7330017089844
1170.optdone,-347.72357177734375
433.optdone,-347.7088317871094
303.optdone,-347.7043762207031
1405.optdone,-347.6946105957031
454.optdone,-347.6842956542969
1394.optdone,-347.6842346191406
474.optdone,-347.67816162109375
481.optdone,-347.6671447753906
757.optdone,-347.6628723144531
50.optdone,-347.6611633300781
190.optdone,-347.6600036621094
667.optdone,-347.6529541015625
889.optdone,-347.64691162109375
218.optdone,-347.6417541503906
600.optdone,-347.6266784667969
223.optdone,-347.6248474121094
707.optdone,-347.6246643066406
1084.optdone,-347.6175231933594
1251.optdone,-347.6102294921875
559.optdone,-347.60552978515625
1168.optdone,-347.59552001953125
1061.optdone,-347.5910949707031
314.optdone,-347.58050537109375
138.optdone,-347.57379150390625
1426.optdone,-347.5706787109375
1342.optdone,-347.5613098144531
115.optdone,-347.5498962402344
685.optdone,-347.5496520996094
1246.optdone,-347.54669189453125
73.optdone,-347.54632568359375
1018.optdone,-347.5453186035156
1390.optdone,-347.54400634765625
973.optdone,-347.5418395996094
558.optdone,-347.5335693359375
384.optdone,-347.53021240234375
310.optdone,-347.5185852050781
814.optdone,-347.5182189941406
885.optdone,-347.5107116699219
610.optdone,-347.50555419921875
248.optdone,-347.4835205078125
327.optdone,-347.4833984375
1140.optdone,-347.47991943359375
1365.optdone,-347.4700927734375
20.optdone,-347.4681701660156
70.optdone,-347.46539306640625
746.optdone,-347.46246337890625
1489.optdone,-347.4621887207031
1290.optdone,-347.459716796875
508.optdone,-347.4584655761719
784.optdone,-347.45623779296875
1376.optdone,-347.4454345703125
574.optdone,-347.4359436035156
496.optdone,-347.434814453125
414.optdone,-347.4332580566406
856.optdone,-347.43109130859375
1308.optdone,-347.4215393066406
978.optdone,-347.4106750488281
940.optdone,-347.40716552734375
1092.optdone,-347.3965759277344
633.optdone,-347.3881530761719
94.optdone,-347.3862609863281
578.optdone,-347.38555908203125
292.optdone,-347.3556213378906
892.optdone,-347.3551330566406
1472.optdone,-347.35394287109375
915.optdone,-347.3394470214844
1103.optdone,-347.33685302734375
1098.optdone,-347.3318176269531
677.optdone,-347.3240966796875
1464.optdone,-347.3199157714844
1452.optdone,-347.3181457519531
1397.optdone,-347.3062744140625
792.optdone,-347.2950134277344
424.optdone,-347.2947998046875
624.optdone,-347.29107666015625
336.optdone,-347.29022216796875
727.optdone,-347.2692565917969
1161.optdone,-347.2547607421875
1215.optdone,-347.25384521484375
289.optdone,-347.2523193359375
646.optdone,-347.2480773925781
1066.optdone,-347.2435302734375
172.optdone,-347.23822021484375
903.optdone,-347.2330017089844
1073.optdone,-347.2305908203125
1070.optdone,-347.21307373046875
1039.optdone,-347.2034606933594
1319.optdone,-347.2032470703125
1064.optdone,-347.1841125488281
812.optdone,-347.1829833984375
783.optdone,-347.17364501953125
165.optdone,-347.1697692871094
1076.optdone,-347.169677734375
1495.optdone,-347.1668395996094
570.optdone,-347.1597900390625
715.optdone,-347.1509704589844
283.optdone,-347.1431884765625
910.optdone,-347.1402282714844
744.optdone,-347.1402282714844
45.optdone,-347.13641357421875
1224.optdone,-347.1361999511719
63.optdone,-347.1291809082031
425.optdone,-347.12420654296875
695.optdone,-347.1144714355469
1463.optdone,-347.1053466796875
1306.optdone,-347.1019592285156
809.optdone,-347.1019592285156
1338.optdone,-347.1002197265625
278.optdone,-347.09912109375
1083.optdone,-347.0907287597656
324.optdone,-347.0852355957031
219.optdone,-347.06494140625
432.optdone,-347.0648498535156
1174.optdone,-347.0623779296875
381.optdone,-347.0478820800781
366.optdone,-347.0450744628906
787.optdone,-347.0380859375
900.optdone,-347.0325927734375
1257.optdone,-347.031005859375
234.optdone,-347.0306396484375
64.optdone,-347.0293273925781
958.optdone,-347.02685546875
196.optdone,-347.01190185546875
838.optdone,-347.0072937011719
794.optdone,-347.0051574707031
694.optdone,-346.99859619140625
477.optdone,-346.9927673339844
1085.optdone,-346.9903564453125
423.optdone,-346.9733581542969
1293.optdone,-346.97076416015625
625.optdone,-346.9673156738281
977.optdone,-346.95721435546875
555.optdone,-346.95587158203125
815.optdone,-346.9256591796875
329.optdone,-346.9098205566406
844.optdone,-346.9002380371094
504.optdone,-346.89544677734375
354.optdone,-346.8863220214844
1285.optdone,-346.88623046875
67.optdone,-346.8678283691406
598.optdone,-346.8541564941406
59.optdone,-346.8497619628906
203.optdone,-346.8485107421875
945.optdone,-346.8475341796875
1415.optdone,-346.8408203125
1154.optdone,-346.82501220703125
1353.optdone,-346.8118591308594
476.optdone,-346.8064270019531
1187.optdone,-346.8059997558594
1114.optdone,-346.80035400390625
1402.optdone,-346.7984924316406
52.optdone,-346.7801818847656
355.optdone,-346.7785949707031
989.optdone,-346.777099609375
789.optdone,-346.774658203125
983.optdone,-346.774169921875
1.optdone,-346.7690734863281
804.optdone,-346.7681884765625
716.optdone,-346.7646789550781
129.optdone,-346.76275634765625
922.optdone,-346.76226806640625
36.optdone,-346.7477111816406
364.optdone,-346.7476501464844
72.optdone,-346.7403564453125
210.optdone,-346.73040771484375
939.optdone,-346.7237243652344
1349.optdone,-346.7189025878906
1391.optdone,-346.7108154296875
659.optdone,-346.7089538574219
577.optdone,-346.70843505859375
13.optdone,-346.6994323730469
621.optdone,-346.6925354003906
150.optdone,-346.6862487792969
207.optdone,-346.6856689453125
245.optdone,-346.683837890625
501.optdone,-346.68316650390625
850.optdone,-346.6783142089844
663.optdone,-346.67724609375
1123.optdone,-346.6763916015625
609.optdone,-346.6715393066406
823.optdone,-346.6661071777344
1283.optdone,-346.6607360839844
361.optdone,-346.6595458984375
293.optdone,-346.63232421875
301.optdone,-346.6318359375
871.optdone,-346.6316223144531
51.optdone,-346.6181640625
447.optdone,-346.61761474609375
976.optdone,-346.5949401855469
43.optdone,-346.5871887207031
1012.optdone,-346.58331298828125
1159.optdone,-346.5792541503906
880.optdone,-346.5750427246094
1279.optdone,-346.5653076171875
923.optdone,-346.56048583984375
968.optdone,-346.5487060546875
1128.optdone,-346.5452575683594
636.optdone,-346.5390625
96.optdone,-346.52777099609375
1379.optdone,-346.525146484375
1358.optdone,-346.5127868652344
1025.optdone,-346.5121154785156
201.optdone,-346.5119323730469
777.optdone,-346.4920654296875
1050.optdone,-346.4754333496094
405.optdone,-346.47161865234375
122.optdone,-346.4609680175781
1184.optdone,-346.4579772949219
80.optdone,-346.4512939453125
1232.optdone,-346.4378356933594
259.optdone,-346.4367980957031
851.optdone,-346.42742919921875
378.optdone,-346.42169189453125
857.optdone,-346.42010498046875
1343.optdone,-346.4062194824219
743.optdone,-346.4005432128906
803.optdone,-346.39520263671875
23.optdone,-346.37091064453125
260.optdone,-346.3434753417969
1248.optdone,-346.3339538574219
154.optdone,-346.3150634765625
1431.optdone,-346.3148193359375
835.optdone,-346.3092346191406
1386.optdone,-346.30413818359375
284.optdone,-346.3041076660156
1310.optdone,-346.300048828125
1461.optdone,-346.29864501953125
1307.optdone,-346.2940673828125
84.optdone,-346.2929382324219
771.optdone,-346.2882995605469
1188.optdone,-346.2832946777344
1220.optdone,-346.2721862792969
606.optdone,-346.26873779296875
468.optdone,-346.2594909667969
936.optdone,-346.2585754394531
864.optdone,-346.2490234375
48.optdone,-346.2303466796875
635.optdone,-346.2215270996094
878.optdone,-346.20538330078125
950.optdone,-346.19189453125
660.optdone,-346.1893310546875
1274.optdone,-346.1779479980469
428.optdone,-346.1710510253906
1190.optdone,-346.17071533203125
153.optdone,-346.160888671875
1152.optdone,-346.1256103515625
997.optdone,-346.1225280761719
808.optdone,-346.119384765625
1409.optdone,-346.1009216308594
439.optdone,-346.0771179199219
233.optdone,-346.07562255859375
1244.optdone,-346.0749206542969
683.optdone,-346.070556640625
357.optdone,-346.05487060546875
227.optdone,-346.04052734375
764.optdone,-346.00634765625
886.optdone,-346.0011291503906
1036.optdone,-345.98974609375
30.optdone,-345.98382568359375
909.optdone,-345.9828796386719
1466.optdone,-345.96710205078125
935.optdone,-345.9435119628906
318.optdone,-345.9138488769531
1363.optdone,-345.9085998535156
987.optdone,-345.8999328613281
62.optdone,-345.86846923828125
392.optdone,-345.8651123046875
319.optdone,-345.84130859375
613.optdone,-345.8398132324219
299.optdone,-345.8388671875
550.optdone,-345.83380126953125
1054.optdone,-345.8236999511719
627.optdone,-345.8133544921875
524.optdone,-345.8020324707031
700.optdone,-345.7851257324219
534.optdone,-345.7846984863281
1494.optdone,-345.76934814453125
875.optdone,-345.76898193359375
338.optdone,-345.755859375
180.optdone,-345.7510070800781
265.optdone,-345.74835205078125
631.optdone,-345.7415466308594
641.optdone,-345.71405029296875
1320.optdone,-345.70220947265625
46.optdone,-345.697021484375
603.optdone,-345.690673828125
287.optdone,-345.6866760253906
579.optdone,-345.6378173828125
1205.optdone,-345.6378173828125
359.optdone,-345.63250732421875
294.optdone,-345.6257629394531
171.optdone,-345.6250305175781
374.optdone,-345.61749267578125
199.optdone,-345.60833740234375
31.optdone,-345.6048583984375
281.optdone,-345.596923828125
906.optdone,-345.56866455078125
1411.optdone,-345.56524658203125
854.optdone,-345.5516662597656
961.optdone,-345.520751953125
1238.optdone,-345.5165710449219
1078.optdone,-345.5151672363281
1167.optdone,-345.50531005859375
549.optdone,-345.4958190917969
1381.optdone,-345.47967529296875
404.optdone,-345.45819091796875
902.optdone,-345.4212951660156
448.optdone,-345.41729736328125
623.optdone,-345.4043884277344
133.optdone,-345.4028015136719
846.optdone,-345.4000244140625
972.optdone,-345.3745422363281
862.optdone,-345.3703918457031
159.optdone,-345.3620910644531
904.optdone,-345.34552001953125
83.optdone,-345.32147216796875
1373.optdone,-345.2940368652344
617.optdone,-345.2835693359375
385.optdone,-345.22137451171875
77.optdone,-345.21484375
1040.optdone,-345.2110595703125
1496.optdone,-345.181640625
231.optdone,-345.1612243652344
1263.optdone,-345.1572265625
1193.optdone,-345.1492614746094
1482.optdone,-345.139404296875
68.optdone,-345.121826171875
471.optdone,-345.1204528808594
1119.optdone,-345.11090087890625
175.optdone,-345.1041259765625
39.optdone,-345.1025390625
1424.optdone,-345.0771789550781
1214.optdone,-345.0718688964844
121.optdone,-345.0643310546875
380.optdone,-345.0601501464844
395.optdone,-345.0470886230469
1149.optdone,-345.0245666503906
191.optdone,-345.0028381347656
1334.optdone,-344.99859619140625
528.optdone,-344.9808349609375
1369.optdone,-344.94866943359375
718.optdone,-344.9350280761719
1183.optdone,-344.9222106933594
943.optdone,-344.9203186035156
1067.optdone,-344.90771484375
221.optdone,-344.8895568847656
184.optdone,-344.88153076171875
95.optdone,-344.85009765625
244.optdone,-344.81829833984375
661.optdone,-344.8061828613281
89.optdone,-344.8056335449219
1346.optdone,-344.7904052734375
780.optdone,-344.7749328613281
512.optdone,-344.7566833496094
282.optdone,-344.7558288574219
452.optdone,-344.704833984375
407.optdone,-344.67578125
618.optdone,-344.6672668457031
954.optdone,-344.66192626953125
300.optdone,-344.6607666015625
166.optdone,-344.6588134765625
761.optdone,-344.6569519042969
22.optdone,-344.6535949707031
1316.optdone,-344.650146484375
1465.optdone,-344.58837890625
391.optdone,-344.5738220214844
1269.optdone,-344.5097961425781
1033.optdone,-344.5082702636719
470.optdone,-344.46551513671875
893.optdone,-344.4615783691406
375.optdone,-344.4270324707031
1291.optdone,-344.40875244140625
672.optdone,-344.40191650390625
703.optdone,-344.37847900390625
1250.optdone,-344.3777160644531
1311.optdone,-344.36883544921875
768.optdone,-344.3539733886719
671.optdone,-344.35198974609375
870.optdone,-344.3374938964844
1296.optdone,-344.3139953613281
1457.optdone,-344.3104248046875
562.optdone,-344.30548095703125
493.optdone,-344.2597351074219
17.optdone,-344.2577209472656
934.optdone,-344.2537536621094
54.optdone,-344.1955261230469
554.optdone,-344.1908874511719
1477.optdone,-344.1438293457031
217.optdone,-344.1142578125
60.optdone,-344.10931396484375
434.optdone,-344.106201171875
591.optdone,-344.10528564453125
1081.optdone,-344.0791931152344
1270.optdone,-344.0618591308594
1125.optdone,-344.05181884765625
410.optdone,-344.0440368652344
786.optdone,-343.9969787597656
1364.optdone,-343.96728515625
1350.optdone,-343.92083740234375
135.optdone,-343.908935546875
170.optdone,-343.9084167480469
1429.optdone,-343.9018859863281
1467.optdone,-343.8984375
163.optdone,-343.8863525390625
590.optdone,-343.850830078125
495.optdone,-343.8341064453125
1395.optdone,-343.7738342285156
924.optdone,-343.7353515625
957.optdone,-343.7230529785156
376.optdone,-343.6922607421875
100.optdone,-343.52203369140625
137.optdone,-343.5127868652344
1421.optdone,-343.47607421875
149.optdone,-343.4315185546875
82.optdone,-343.41217041015625
1309.optdone,-343.3391418457031
1135.optdone,-343.32757568359375
225.optdone,-343.32110595703125
1180.optdone,-343.3056640625
71.optdone,-343.2412414550781
313.optdone,-343.2333068847656
264.optdone,-343.17913818359375
629.optdone,-343.1591491699219
486.optdone,-343.0880126953125
79.optdone,-343.0578918457031
212.optdone,-343.0345458984375
181.optdone,-343.010986328125
295.optdone,-343.0090026855469
453.optdone,-342.9303283691406
257.optdone,-342.9039306640625
614.optdone,-342.83319091796875
1006.optdone,-342.80950927734375
302.optdone,-342.8018798828125
403.optdone,-342.7577819824219
1129.optdone,-342.74322509765625
1367.optdone,-342.7391662597656
863.optdone,-342.70343017578125
795.optdone,-342.6841125488281
238.optdone,-342.5589294433594
680.optdone,-342.5559387207031
543.optdone,-342.5380554199219
805.optdone,-342.5212097167969
422.optdone,-342.5160217285156
541.optdone,-342.4847106933594
538.optdone,-342.4151916503906
580.optdone,-342.39276123046875
1333.optdone,-342.38726806640625
763.optdone,-342.3858947753906
706.optdone,-342.3382873535156
766.optdone,-342.2590026855469
237.optdone,-342.2449645996094
1217.optdone,-342.12628173828125
847.optdone,-342.1210021972656
599.optdone,-342.1042175292969
1015.optdone,-342.0670166015625
843.optdone,-342.0584411621094
888.optdone,-342.0439453125
637.optdone,-342.0320739746094
1443.optdone,-341.9175720214844
186.optdone,-341.84136962890625
81.optdone,-341.8204650878906
668.optdone,-341.7280578613281
1499.optdone,-341.5990295410156
130.optdone,-341.41314697265625
546.optdone,-341.3995666503906
240.optdone,-341.3362731933594
236.optdone,-341.29669189453125
1160.optdone,-341.18402099609375
1043.optdone,-341.1806945800781
290.optdone,-341.12481689453125
918.optdone,-341.06378173828125
86.optdone,-341.0133361816406
1113.optdone,-340.8285827636719
1189.optdone,-340.80389404296875
9.optdone,-340.7915344238281
897.optdone,-340.661865234375
1198.optdone,-340.65087890625
571.optdone,-340.51544189453125
1414.optdone,-340.4580383300781
564.optdone,-340.42755126953125
1344.optdone,-340.3251953125
1406.optdone,-340.30029296875
344.optdone,-340.0276794433594
604.optdone,-340.0020751953125
379.optdone,-339.78240966796875
1107.optdone,-339.62066650390625
822.optdone,-339.2671203613281
420.optdone,-339.0895690917969
1028.optdone,-338.84307861328125
1075.optdone,-338.7419738769531
1186.optdone,-338.4659118652344
557.optdone,-338.298828125
15.optdone,-338.1309509277344
1357.optdone,-338.01507568359375
1082.optdone,-337.60968017578125
676.optdone,-337.24127197265625
1020.optdone,-333.3802795410156
162.optdone,-320.5677490234375
